"ID";"Gender";"Age";"Agegroups";"Income";"Region";"c_0004";"tcc";"tht";"D4_1A";"D4_1B";"CT";"v_762";"v_784";"AS_1";"AS_3";"AP_1";"AP_3";"EPS1";"EPS3";"EPP1";"EPP3";"FPS1";"FPS3";"FPP1";"FPP3";"CPS1";"CPS3";"CPP1";"CPP3";"int1";"int2";"MC1";"MC2";"UT";"D1";"AC1";"CR1";"K1_1";"K1_2";"K1_3";"K1_4";"K1_5";"K1_6";"K1_7";"K1_8";"K1_9";"SN_1";"SN_2";"SN_3";"SNN_2";"WB5";"DN_1";"DN_2";"DN_7";"SO1_3";"CCD_1";"CCD_2";"CCD_3";"SD4";"SD9_1";"SD9_2";"SD9_2a";"SD9_3";"PO1";"PO2";"PO3";"PO4";"PO5";"income_detailed";"SDS_1";"SDS_2";"SDS_3";"SDS_4";"SDS_5";"SDS_6";"SDS_7";"SD5"
263;1;35;2;4;4;1;67;83;4;4;1;1;1;1;4;1;5;1;5;4;5;1;5;1;5;5;3;5;3;4;4;1;1;2;2;8;4;1;1;1;1;1;1;1;1;1;1;1;1;4;4;1;1;1;4;5;5;5;5;2;-99;-99;2;4;4;4;4;4;7;4;3;6;2;6;6;6;1
269;1;37;2;5;5;2;39;0;4;4;1;1;-77;2;4;1;3;2;3;3;3;3;4;2;3;4;3;4;3;4;4;3;3;3;2;8;4;1;2;2;2;2;1;1;1;1;3;3;2;4;3;1;1;1;4;2;2;2;5;1;-99;-99;2;3;3;3;4;3;10;4;5;5;2;5;4;4;1
286;2;54;3;4;1;1;101;115;6;3;1;1;1;1;4;1;4;2;2;3;4;2;4;2;4;4;3;5;3;6;5;4;4;1;2;8;2;3;3;2;3;3;3;3;3;3;3;3;2;4;2;3;1;1;4;2;2;2;4;-99;-99;-99;2;3;3;3;3;3;5;5;5;6;4;5;5;5;1
290;1;25;1;5;4;2;49;0;5;4;1;1;-77;1;2;1;1;4;2;5;3;1;2;1;2;4;3;5;3;5;4;3;3;4;2;8;4;1;1;1;1;1;1;1;1;3;3;3;3;3;5;2;3;3;3;1;1;1;99;-99;-99;-99;2;3;3;3;3;3;10;5;5;5;2;5;5;5;99
291;1;63;4;5;1;1;115;129;4;4;1;1;1;2;3;2;2;3;2;2;2;1;2;2;2;4;3;4;3;4;4;3;3;3;2;8;4;3;3;3;3;3;3;4;4;2;2;2;2;3;5;1;1;1;4;4;4;4;5;2;-99;-99;4;2;4;4;2;4;11;4;6;6;2;6;6;4;7
292;2;27;1;1;4;2;299;0;6;6;1;1;-77;2;1;2;1;2;2;2;2;2;2;2;2;4;3;5;3;6;6;2;2;1;2;8;2;2;2;3;4;2;2;2;2;1;1;1;2;4;4;1;1;1;4;1;1;1;5;2;-99;-99;2;3;3;3;3;4;8;2;3;5;2;5;6;4;8
297;2;62;4;1;4;2;102;0;1;1;1;1;-77;5;5;1;5;3;5;3;5;3;5;3;5;3;1;5;1;1;1;3;3;4;5;8;2;2;1;1;5;1;1;1;5;1;3;3;5;4;5;1;1;2;4;2;1;1;4;-99;-99;-99;1;1;4;99;1;3;99;4;7;6;4;6;6;4;99
299;2;27;1;5;3;1;73;89;1;1;1;1;1;5;5;5;5;1;5;5;5;5;5;5;5;3;3;2;2;1;1;5;5;6;6;8;2;3;4;2;2;2;3;2;5;2;3;2;2;5;2;1;1;1;4;1;1;1;5;-99;-99;1;3;2;4;99;99;5;11;3;5;2;2;6;6;4;1
302;2;66;4;1;1;1;74;91;2;4;1;1;1;3;4;3;4;3;4;3;4;3;4;3;4;4;3;4;3;2;3;4;4;4;2;8;2;2;2;2;2;2;2;2;4;2;3;3;3;3;3;1;1;1;4;2;2;2;3;-99;-99;-99;1;3;3;3;3;3;1;5;5;4;3;5;5;5;1
307;1;54;3;3;4;1;109;129;4;4;1;1;1;2;5;2;3;2;4;3;3;2;3;2;3;4;3;4;4;4;4;3;3;3;2;8;2;3;3;3;3;2;3;3;3;1;3;3;2;4;1;2;1;1;4;3;1;1;3;0;0;0;2;3;4;3;3;4;6;4;5;5;2;4;5;5;1
310;2;46;3;5;5;1;87;101;5;5;1;1;1;2;5;2;5;2;4;4;4;2;4;2;4;3;3;4;3;5;6;3;3;3;2;8;2;2;2;1;1;1;1;1;1;1;2;4;2;4;4;1;1;1;4;2;2;2;5;-99;-99;-99;1;2;4;3;3;4;11;3;3;5;2;5;5;5;1
311;2;53;3;2;6;1;183;199;5;5;1;2;1;2;5;2;5;1;5;1;5;1;5;1;5;4;1;4;1;5;5;4;4;7;3;8;4;3;2;3;2;1;2;2;4;2;2;2;2;5;3;1;4;1;4;5;3;1;5;-99;1;-99;1;3;3;3;3;3;3;3;5;5;2;4;6;3;7
314;2;30;1;3;5;2;65;0;4;2;1;1;-77;2;4;1;4;4;4;3;4;1;4;1;4;5;3;5;4;4;2;3;3;3;2;8;2;4;3;2;2;2;3;2;3;3;3;3;3;4;2;2;1;1;4;2;3;2;4;-99;-99;-99;2;99;99;99;99;99;6;5;5;4;2;5;6;3;1
315;2;28;1;4;4;1;41;46;3;4;1;1;1;1;4;1;4;3;3;3;3;1;4;1;4;3;3;2;3;3;4;2;2;7;3;8;1;1;1;1;1;1;1;1;1;1;3;3;3;4;4;1;1;1;4;3;3;NA;5;-99;-99;-99;1;3;4;3;3;2;99;4;4;4;2;5;6;5;1
343;1;29;1;5;4;1;68;75;6;7;1;1;1;1;1;1;1;4;3;4;4;1;1;1;1;4;3;4;3;6;7;1;1;2;2;8;4;1;1;3;1;1;2;1;2;1;1;1;2;5;4;1;1;1;4;3;4;4;3;-99;-99;-99;2;5;1;4;2;3;11;4;1;3;2;5;5;5;1
352;2;27;1;3;4;1;68;197;2;2;1;1;1;5;4;5;4;5;5;4;4;5;5;4;4;3;3;2;4;2;2;3;4;6;4;8;4;3;3;3;3;3;3;3;3;3;2;2;1;2;3;2;2;2;4;1;1;1;5;-99;-99;-99;2;4;4;4;3;4;4;4;3;5;2;6;5;5;2
367;1;22;1;5;4;2;157;0;5;6;1;1;-77;4;4;3;3;3;4;3;4;4;2;3;2;4;3;4;3;5;6;1;2;2;2;8;2;2;2;2;2;2;3;2;3;2;3;2;2;4;4;1;1;1;4;3;3;3;3;-99;-99;-99;2;3;3;3;3;3;11;4;3;4;2;5;4;4;1
398;1;26;1;2;6;1;99;111;5;5;1;1;1;3;4;2;2;4;4;2;3;3;4;2;3;3;3;4;3;5;5;3;3;4;2;8;4;1;2;2;2;3;3;2;2;2;3;3;2;4;3;2;3;2;4;3;2;3;5;-99;-99;-99;1;3;3;3;3;4;4;4;5;6;2;5;6;4;1
402;1;27;1;5;3;1;63;73;1;1;1;1;1;5;5;3;3;5;5;5;5;5;5;5;5;5;1;3;1;1;1;5;5;4;6;8;2;4;3;2;2;2;2;2;2;2;5;4;5;3;4;1;1;1;4;1;1;1;5;0;0;0;2;4;3;4;2;4;11;6;6;7;2;5;6;6;1
407;1;28;1;3;3;1;100;134;3;6;1;1;1;1;3;1;1;2;1;3;4;2;3;1;3;4;4;4;4;3;4;2;3;6;2;8;1;1;1;1;1;1;1;1;1;1;3;3;3;5;4;1;1;1;4;1;1;2;2;-99;-99;-99;4;5;3;4;3;4;7;6;1;3;4;5;4;1;1
410;2;30;1;5;4;2;71;0;5;8;1;1;-77;2;4;2;3;1;2;2;3;2;2;2;3;4;3;4;3;5;8;1;1;6;1;8;1;3;2;2;1;1;2;1;3;1;1;4;4;4;2;1;1;1;4;1;1;2;3;-99;-99;-99;2;3;3;2;4;4;9;3;6;4;2;4;4;5;3
418;2;26;1;3;4;2;63;0;3;4;1;1;-77;4;5;4;4;4;4;4;5;4;4;4;4;3;3;4;3;3;3;3;3;4;3;8;2;2;1;1;1;1;1;1;3;1;4;1;1;4;4;1;1;1;4;2;5;1;5;-99;-99;-99;1;1;4;2;4;3;5;2;6;5;2;3;3;5;1
423;2;29;1;5;4;1;92;105;6;2;1;1;1;1;2;1;1;3;4;3;3;2;2;2;2;4;2;4;4;5;2;2;2;6;2;8;3;1;1;1;1;1;1;1;1;1;1;1;1;4;5;1;1;1;4;3;4;3;5;-99;-99;1;2;4;4;3;4;4;99;4;4;6;4;7;5;5;1
457;2;24;1;5;5;1;73;88;6;5;1;1;1;2;4;2;4;4;2;4;4;2;4;2;4;4;3;4;3;5;5;2;2;4;2;8;3;2;1;1;3;1;1;1;3;1;1;1;1;5;2;3;2;1;4;1;1;1;3;1;-99;-99;2;4;4;4;2;4;10;5;5;2;2;6;5;6;1
477;2;29;1;5;4;1;49;58;6;5;1;1;1;4;4;2;4;5;3;5;3;2;4;1;3;4;3;5;3;4;4;4;4;6;2;8;1;2;2;1;3;2;2;1;1;3;1;2;2;4;4;2;3;1;4;1;1;1;5;-99;-99;-99;1;5;4;3;5;5;11;5;5;3;2;6;7;6;1
499;2;29;1;5;1;2;117;0;6;6;1;1;-77;2;4;2;4;2;4;2;4;3;4;2;4;4;3;4;3;5;6;2;2;3;2;8;1;1;1;2;1;1;1;3;3;1;2;2;2;4;4;1;1;1;4;4;2;2;3;2;-99;1;2;3;3;3;3;3;99;5;3;4;2;5;6;4;1
504;2;29;1;5;1;2;102;0;3;4;1;1;-77;1;4;1;2;2;2;3;4;2;4;1;2;5;3;5;2;6;4;4;4;4;2;8;1;2;2;1;1;1;2;1;1;1;1;2;1;5;4;2;2;3;4;1;1;1;3;-99;-99;-99;2;3;4;2;3;4;11;5;3;5;2;5;5;5;5
508;2;20;1;3;2;1;129;151;5;1;1;1;1;2;4;2;5;4;4;5;4;2;4;3;5;4;3;4;4;4;5;3;3;3;3;8;1;1;1;1;1;1;1;1;1;1;2;2;2;4;4;3;3;4;4;1;1;1;3;-99;-99;-99;3;2;5;1;5;4;6;4;4;5;2;3;3;4;4
511;2;22;1;3;3;2;90;0;5;2;1;1;-77;1;3;3;3;1;3;1;4;1;3;1;3;4;2;5;2;6;2;1;1;7;2;8;3;2;2;2;2;2;2;3;3;2;3;1;1;4;4;1;1;1;4;1;2;3;3;0;0;0;2;3;3;1;2;3;1;2;2;3;2;5;6;5;4
513;2;25;1;4;6;1;148;265;5;4;1;1;1;3;5;4;5;4;4;4;4;2;5;2;5;4;3;4;3;5;5;4;5;6;2;8;2;2;2;3;3;2;2;2;3;2;3;4;3;4;2;2;1;1;4;1;1;2;5;0;0;0;3;5;5;4;4;5;6;6;5;4;2;5;6;6;3
519;1;30;1;4;5;2;154;0;6;5;1;1;-77;2;4;1;4;2;4;4;4;2;4;2;4;4;3;4;3;6;4;2;2;1;2;8;1;1;3;2;3;1;3;1;1;1;1;2;2;4;3;1;1;1;4;2;2;2;5;1;-99;-99;2;4;4;2;4;4;7;5;4;5;2;5;5;2;1
526;1;27;1;3;3;1;135;157;4;4;1;1;1;1;5;1;5;1;5;1;5;1;5;1;5;5;3;5;3;4;4;2;4;4;3;8;1;2;2;1;1;1;2;1;4;1;3;4;5;5;4;2;2;1;4;1;1;1;3;2;-99;-99;2;4;4;2;3;3;6;5;5;3;2;6;7;5;1
534;2;30;1;4;4;1;95;113;1;7;1;1;1;1;1;1;1;2;2;2;2;1;1;1;1;4;2;5;5;2;6;2;2;4;2;8;5;1;1;1;1;1;1;1;1;1;3;2;2;4;5;1;1;1;4;2;1;1;5;1;-99;-99;2;99;99;99;99;99;99;4;6;4;2;6;7;5;1
558;2;24;1;1;4;1;106;124;2;6;1;1;1;2;4;2;5;5;2;5;4;1;3;1;4;5;2;5;1;3;6;3;3;3;2;8;2;1;1;3;2;2;2;3;2;2;2;4;3;5;4;3;4;1;4;2;2;2;5;-99;-99;-99;2;3;3;3;3;4;1;5;3;5;2;5;5;4;1
565;2;23;1;1;1;2;121;0;2;5;1;1;-77;4;3;4;3;3;4;3;4;2;3;3;3;3;2;2;4;3;5;3;3;4;2;8;3;2;4;3;4;4;4;3;3;4;3;3;3;5;3;3;3;2;3;3;3;3;4;-99;-99;-99;2;3;3;3;3;3;2;5;4;5;5;4;6;5;1
568;1;28;1;5;6;2;86;0;1;1;1;1;-77;5;5;5;5;1;1;5;4;5;5;5;5;3;3;4;1;1;1;5;5;6;6;8;2;4;4;4;5;4;4;4;4;4;3;4;4;4;4;1;1;1;4;1;1;1;5;0;0;0;2;5;4;2;4;5;11;3;2;5;2;6;5;6;1
570;2;21;1;3;4;2;110;0;5;6;1;1;-77;1;5;1;5;1;5;2;4;1;5;3;3;3;4;3;4;6;6;2;3;4;2;8;2;1;1;1;1;1;1;1;1;1;2;2;2;3;5;2;1;1;4;1;1;1;3;-99;-99;-99;2;2;4;4;3;4;99;4;3;5;3;4;5;5;4
571;2;21;1;3;6;1;84;98;6;2;1;1;1;3;4;2;3;2;4;3;2;3;4;3;4;4;3;4;4;6;2;3;3;1;2;8;4;2;2;2;2;1;3;2;2;1;3;3;3;3;3;1;1;1;4;1;1;1;5;-99;-99;-99;2;3;3;3;3;3;5;5;5;5;2;4;6;5;4
581;1;25;1;1;6;1;64;79;3;2;1;1;1;3;4;4;4;3;3;3;3;3;4;3;4;4;4;3;4;2;2;4;4;1;2;8;2;3;3;3;4;2;2;2;3;2;3;3;2;3;4;2;2;3;3;3;3;2;3;-99;-99;-99;2;3;3;3;3;2;6;6;5;5;2;5;5;5;1
619;2;29;1;2;2;1;159;177;5;5;1;1;1;2;4;3;4;3;4;2;3;2;4;2;4;4;2;4;2;4;4;4;4;4;2;8;4;2;2;4;2;2;1;2;2;1;3;3;2;4;4;4;1;1;4;1;2;2;5;1;-99;-99;2;4;4;3;4;4;3;4;3;5;2;5;6;6;1
623;2;30;1;3;3;2;186;0;4;6;1;1;-77;1;2;1;1;1;1;1;1;1;1;1;1;5;1;5;1;6;6;1;1;7;2;8;5;3;4;4;4;4;4;4;4;4;1;1;1;1;4;4;4;4;5;2;3;2;5;1;0;0;2;3;3;3;3;3;5;4;7;4;2;6;5;6;1
633;2;29;1;2;4;2;135;0;6;5;1;1;-77;1;2;1;1;1;1;2;3;1;2;1;1;5;3;5;4;6;6;1;1;7;2;8;5;3;1;1;1;1;2;2;2;1;1;1;1;5;4;4;1;1;4;5;5;5;3;-99;-99;-99;2;5;3;3;3;3;4;3;2;4;2;6;6;5;1
657;2;24;1;1;3;2;87;0;2;1;1;1;-77;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;1;3;3;1;2;8;3;3;3;3;3;2;3;2;3;2;4;3;2;3;3;2;2;2;4;4;2;2;4;-99;-99;1;1;4;4;4;99;4;1;3;3;3;2;5;6;2;6
659;2;28;1;5;4;2;1017;0;6;6;1;1;-77;1;5;1;5;4;5;2;4;1;5;1;5;5;2;5;1;6;6;3;3;6;2;8;2;2;2;3;3;2;2;2;2;2;1;2;1;5;4;1;1;1;4;1;1;1;5;1;-99;-99;2;3;4;2;3;4;9;5;3;5;2;6;6;5;1
666;1;24;1;3;6;2;108;0;6;6;1;1;-77;1;1;1;1;1;1;1;1;1;1;1;1;5;5;5;5;6;6;1;1;7;2;8;3;3;3;1;1;1;2;2;3;1;1;1;1;5;4;2;1;1;4;3;4;4;3;-99;-99;-99;1;4;2;4;2;3;6;3;5;4;2;6;5;2;1
667;2;23;1;5;5;2;49;0;6;6;1;1;-77;4;5;2;2;4;4;4;4;4;5;2;4;4;3;4;3;4;5;2;2;4;2;8;3;2;1;2;3;1;1;1;3;2;2;2;2;5;2;4;1;1;4;2;2;2;5;0;0;0;5;5;4;4;3;4;11;3;3;2;2;3;5;5;6
688;2;30;1;5;4;2;61;0;2;6;1;1;-77;3;5;2;4;2;4;2;4;2;4;3;4;4;3;4;3;2;4;3;4;4;2;8;4;2;2;2;2;2;2;2;2;2;3;4;4;4;4;1;1;1;4;1;1;2;5;1;-99;-99;2;4;4;2;3;4;10;2;5;5;2;5;5;5;1
713;1;23;1;5;4;1;77;92;6;6;1;1;1;1;4;1;4;1;2;1;2;1;4;1;3;5;3;5;3;6;6;2;1;3;2;8;1;1;1;3;3;1;1;2;3;1;3;4;4;5;5;1;1;1;4;1;1;1;3;-99;-99;-99;2;3;5;3;3;5;9;5;5;5;2;5;5;5;1
722;2;30;1;5;4;2;77;0;6;6;1;1;-77;2;5;2;4;4;4;4;4;2;4;2;4;4;3;4;3;5;6;2;2;4;2;8;3;2;2;2;2;2;2;2;1;1;2;2;2;5;4;1;1;1;4;1;1;1;5;1;-99;1;2;4;4;3;3;4;11;6;4;3;2;5;5;4;1
729;1;28;1;5;4;1;95;107;3;7;1;1;1;1;4;1;4;4;2;4;2;1;3;1;3;5;5;5;5;3;7;1;1;7;2;8;4;5;5;3;3;1;3;4;5;1;2;2;2;3;4;1;1;1;4;1;3;3;5;-99;-99;-99;2;2;2;2;2;2;9;1;4;4;2;7;7;6;1
731;1;28;1;4;4;1;77;94;3;6;1;1;1;2;4;2;4;2;2;2;2;2;3;2;3;4;3;4;3;4;6;2;2;3;2;8;4;1;2;1;2;1;2;1;4;1;2;2;2;5;5;1;1;1;4;2;2;4;3;-99;-99;-99;2;4;4;2;3;4;11;5;3;5;2;3;3;5;6
733;1;51;3;5;5;1;71;80;6;4;1;1;1;2;4;2;4;2;4;2;4;2;4;2;4;4;2;4;2;6;4;4;4;2;2;8;1;2;2;1;2;1;2;3;3;1;4;4;4;4;2;1;1;1;4;1;1;1;4;0;0;0;2;4;4;2;3;4;10;3;2;6;2;6;6;6;1
763;1;30;1;5;6;2;130;0;6;4;1;1;-77;2;4;2;4;3;4;2;4;4;5;2;4;4;2;4;2;4;4;2;2;4;2;8;2;2;2;2;2;2;2;2;2;2;3;3;2;4;3;2;1;1;4;1;1;1;3;1;0;0;2;4;3;3;3;4;9;4;3;3;2;5;5;4;1
789;1;23;1;3;4;2;169;0;5;2;1;1;-77;2;3;2;3;2;4;2;4;2;4;2;4;3;3;4;3;5;2;3;4;5;2;8;3;3;2;2;2;2;3;4;4;3;3;3;3;4;5;2;2;1;4;2;2;2;5;-99;-99;-99;3;3;5;3;3;4;1;5;5;7;2;7;7;4;4
816;2;24;1;1;1;2;84;0;4;5;1;1;-77;2;3;2;2;2;2;3;2;3;2;4;2;3;2;3;4;5;3;2;2;1;2;8;2;3;2;3;3;3;2;4;4;4;4;2;2;2;3;3;2;4;3;3;4;4;2;3;3;3;3;2;3;3;3;3;1;4;4;4;2;4;4;5;6
829;2;29;1;4;3;1;52;63;3;5;1;1;1;2;5;1;5;1;4;1;4;2;5;1;5;5;3;5;3;2;5;2;2;4;4;8;4;2;1;1;2;1;1;1;1;1;1;2;1;2;5;2;1;1;4;1;3;4;5;-99;1;-99;4;3;4;3;3;4;8;5;4;5;2;5;3;6;1
858;1;25;1;3;4;2;46;0;3;3;1;1;-77;1;1;1;1;4;4;4;4;1;1;1;1;5;3;5;3;6;6;2;2;2;2;8;4;2;2;3;3;1;2;2;3;1;1;1;1;4;4;1;1;1;4;2;3;4;3;-99;-99;-99;2;5;4;4;3;3;6;4;6;4;2;5;5;5;1
861;1;23;1;4;4;2;102;0;6;1;1;1;-77;4;5;2;3;2;1;4;4;4;5;4;3;4;3;5;3;6;1;2;2;2;2;8;2;1;2;2;2;1;2;1;5;1;1;2;2;4;5;1;1;1;4;1;1;1;5;-99;-99;-99;2;4;5;2;5;5;7;7;7;6;2;5;6;6;1
867;1;29;1;4;4;1;188;198;6;6;1;1;1;1;3;2;3;2;3;3;3;2;3;2;3;4;3;4;3;6;6;2;3;5;2;8;3;1;1;3;1;2;2;1;1;2;3;2;2;4;4;1;1;1;4;1;2;1;5;-99;-99;-99;1;3;4;3;4;3;7;4;2;5;2;5;6;5;1
868;1;23;1;5;4;1;67;85;6;6;1;1;1;2;4;2;4;3;4;4;3;2;4;2;4;4;2;4;2;5;5;1;1;4;2;8;3;2;2;2;2;2;2;2;2;2;2;2;2;4;3;1;1;1;4;2;3;4;5;1;-99;-99;2;4;4;4;3;4;11;5;4;4;2;4;4;5;1
869;2;28;1;5;3;1;79;94;6;5;1;1;1;4;4;4;4;2;4;2;4;3;4;3;4;4;3;4;3;6;5;2;2;4;2;8;4;3;3;3;3;2;3;3;3;2;1;1;1;1;4;1;1;1;4;1;1;1;5;1;-99;-99;2;4;4;3;3;4;9;5;4;5;2;5;5;5;1
871;2;29;1;5;6;2;88;0;6;5;1;1;-77;3;5;4;5;4;4;4;5;4;4;4;5;4;4;5;2;6;5;2;2;6;2;8;2;1;1;1;3;1;1;2;2;1;1;1;1;5;1;1;1;1;4;2;2;2;5;2;-99;-99;2;5;4;99;99;4;9;5;6;6;2;6;6;7;2
876;1;27;1;5;4;2;103;0;6;5;1;1;-77;1;2;1;2;1;2;1;2;2;3;3;3;5;4;5;4;6;6;1;1;2;2;8;1;1;1;1;1;1;1;1;1;1;3;1;1;3;3;1;2;1;4;3;2;4;5;-99;-99;-99;2;3;3;3;3;3;10;4;3;4;2;6;2;2;1
892;1;25;1;5;4;1;94;110;6;6;1;1;1;4;1;2;1;3;3;4;4;3;2;1;1;4;2;5;2;5;8;3;4;4;1;8;2;1;1;1;1;1;1;1;1;1;1;2;2;4;4;1;1;1;4;2;3;4;3;0;0;0;3;2;4;3;3;2;11;4;2;5;2;5;5;3;1
893;1;25;1;4;1;2;83;0;6;5;1;1;-77;2;5;3;5;1;4;4;4;2;3;2;4;4;2;5;2;6;5;1;2;6;2;8;3;2;2;2;2;1;2;2;2;1;1;4;3;5;5;1;1;1;4;1;1;2;4;1;-99;1;2;3;99;99;99;4;8;5;1;7;2;7;7;5;1
900;1;25;1;4;3;2;107;0;5;6;1;1;-77;4;5;4;4;2;4;2;4;4;3;3;3;4;2;4;2;6;6;3;4;4;2;8;2;3;3;3;3;2;3;4;4;3;2;2;2;4;4;2;1;1;4;1;1;1;5;-99;-99;-99;1;3;4;2;4;5;8;5;6;4;2;3;3;6;1
912;1;24;1;3;4;2;82;0;5;6;1;1;-77;1;2;1;2;5;3;5;4;1;3;1;2;4;3;5;3;5;6;1;3;5;2;8;2;1;1;1;1;1;2;1;1;2;3;3;2;5;4;1;1;1;4;1;1;1;5;-99;-99;-99;2;2;2;1;4;4;5;5;2;7;2;6;5;6;4
918;2;29;1;5;3;1;55;72;6;6;1;1;1;1;4;1;4;2;4;3;4;1;4;1;4;4;3;5;3;6;6;2;3;4;2;8;5;2;2;2;2;2;1;1;1;1;2;2;2;5;4;1;1;1;4;2;2;2;5;1;-99;-99;2;99;99;4;99;4;8;4;3;5;2;5;5;5;1
921;2;30;1;5;4;1;1197;1209;2;6;1;1;1;4;5;2;4;4;4;4;4;3;5;3;5;4;3;4;3;2;6;4;4;2;2;8;2;2;2;2;3;1;2;2;3;2;3;3;3;5;4;1;1;1;4;1;1;2;5;-99;-99;-99;3;3;3;2;4;4;11;5;3;3;2;4;6;5;1
927;1;29;1;2;4;2;51;0;2;2;3;1;-77;2;4;2;2;3;4;4;4;2;4;4;4;3;4;4;4;1;1;4;4;2;6;8;2;2;3;3;4;4;2;3;4;3;3;3;3;4;3;2;3;2;3;4;4;4;2;-99;-99;-99;1;2;2;2;3;3;99;5;5;4;3;5;4;4;1
930;2;29;1;5;4;2;77;0;2;7;1;1;-77;2;5;2;4;4;5;4;4;1;5;1;5;5;3;4;2;2;8;2;2;5;1;8;2;2;2;2;2;2;3;2;2;2;2;1;1;4;2;1;1;1;4;2;4;4;5;0;0;0;1;3;3;3;3;4;3;4;2;6;2;7;7;2;1
935;2;30;1;5;3;2;69;0;6;5;1;1;-77;2;5;2;5;2;4;2;3;2;4;2;4;4;2;5;2;3;3;4;4;4;3;8;3;3;3;2;2;1;2;2;3;1;3;2;2;4;5;1;1;1;4;1;1;1;2;2;-99;-99;2;3;4;3;3;4;10;4;2;5;2;5;5;5;1
942;1;30;1;5;3;2;87;0;5;5;1;1;-77;1;2;1;2;1;3;2;3;1;3;1;3;4;3;4;3;5;5;3;3;5;2;8;3;3;3;2;2;1;1;1;1;1;1;3;3;4;4;1;1;1;4;1;2;2;3;-99;-99;-99;2;4;4;3;3;4;11;4;3;4;2;5;4;5;1
944;1;30;1;1;1;2;19;0;6;5;1;1;-77;4;4;4;4;3;3;2;3;3;3;1;1;2;1;1;1;2;1;1;2;2;5;8;3;1;2;3;3;2;1;2;3;2;2;3;3;1;1;2;3;3;3;3;1;2;5;-99;-99;-99;1;4;3;2;3;3;1;2;1;3;3;2;3;3;1
945;2;29;1;3;5;2;49;0;4;4;1;1;-77;4;4;2;2;3;3;4;3;4;4;2;4;3;3;5;3;4;4;4;4;5;3;8;5;3;3;4;4;2;4;2;3;3;2;2;1;5;2;4;4;2;4;1;1;1;5;-99;-99;-99;1;3;3;3;3;4;6;3;2;6;2;6;5;5;1
953;1;26;1;3;4;2;55;0;1;4;1;1;-77;5;5;5;5;1;2;1;1;3;5;3;5;3;3;3;3;1;3;3;3;1;3;8;1;2;2;1;4;1;1;1;1;1;1;1;1;5;4;2;2;2;4;1;1;1;5;-99;-99;-99;2;99;99;99;99;5;99;7;7;7;2;7;6;7;1
975;2;21;1;1;1;2;131;0;4;4;1;1;-77;2;3;2;3;3;3;2;3;2;3;2;3;4;3;4;3;4;4;2;3;3;2;8;2;1;1;1;1;1;1;1;1;1;1;1;1;4;4;1;2;1;4;2;2;2;3;1;0;1;4;99;99;99;99;99;1;4;5;4;2;5;5;5;4
984;2;26;1;5;6;2;103;0;6;6;1;1;-77;3;4;3;4;2;4;3;4;4;4;3;3;4;3;4;3;6;6;3;3;1;2;8;5;1;2;2;4;2;3;3;3;2;2;1;1;4;3;1;1;1;4;1;1;1;3;-99;-99;-99;3;99;99;99;99;4;10;4;5;4;2;4;4;4;1
994;2;25;1;1;4;1;68;82;4;4;3;1;1;1;4;1;2;1;3;1;3;1;4;1;4;5;2;5;3;4;4;3;3;4;2;8;2;1;1;2;2;1;1;1;1;1;3;3;2;2;3;1;1;1;4;1;4;2;5;-99;-99;-99;1;4;3;3;3;3;6;3;3;5;2;3;3;4;1
1000;2;29;1;5;4;1;99;111;6;6;1;1;1;3;4;2;4;2;4;2;4;3;4;2;4;4;2;5;2;5;6;4;2;1;2;8;3;2;2;2;3;2;NA;2;2;2;2;3;2;4;3;1;2;1;4;1;1;1;3;2;-99;-99;2;4;3;3;2;4;9;5;4;5;2;5;5;3;1
1007;2;29;1;5;1;1;63;74;5;6;1;1;1;4;5;2;2;4;2;5;4;5;5;5;5;3;3;3;3;3;3;3;5;5;3;8;1;3;3;1;1;2;3;3;4;1;3;4;4;4;1;1;1;1;4;1;1;2;4;-99;-99;-99;2;99;5;1;5;5;11;5;3;3;2;4;7;2;1
1015;2;25;1;1;4;2;88;0;5;1;1;1;-77;2;2;2;2;2;3;2;3;1;3;1;3;5;3;5;1;4;1;3;3;2;3;8;2;2;2;2;2;1;1;1;2;1;3;3;2;4;2;1;2;1;4;1;1;1;4;-99;-99;-99;1;3;3;99;3;3;8;6;4;3;2;6;4;5;1
1016;2;25;1;5;4;2;72;0;6;6;1;1;-77;1;5;1;5;2;4;2;4;1;5;1;5;5;1;5;1;6;6;3;3;6;2;8;5;1;1;1;1;1;1;1;1;1;2;1;1;5;4;3;1;1;4;1;1;1;4;-99;-99;1;2;4;4;2;2;4;10;5;5;3;2;4;5;5;1
